Date,3M_R1_TO1,3M_R1_TO2,3M_R1_TO3,3M_R2_TO1,3M_R2_TO2,3M_R2_TO3,3M_R3_TO1,3M_R3_TO2,3M_R3_TO3,3M_R4_TO1,3M_R4_TO2,3M_R4_TO3,3M_R5_TO1,3M_R5_TO2,3M_R5_TO3,6M_R1_TO1,6M_R1_TO2,6M_R1_TO3,6M_R2_TO1,6M_R2_TO2,6M_R2_TO3,6M_R3_TO1,6M_R3_TO2,6M_R3_TO3,6M_R4_TO1,6M_R4_TO2,6M_R4_TO3,6M_R5_TO1,6M_R5_TO2,6M_R5_TO3,9M_R1_TO1,9M_R1_TO2,9M_R1_TO3,9M_R2_TO1,9M_R2_TO2,9M_R2_TO3,9M_R3_TO1,9M_R3_TO2,9M_R3_TO3,9M_R4_TO1,9M_R4_TO2,9M_R4_TO3,9M_R5_TO1,9M_R5_TO2,9M_R5_TO3,12M_R1_TO1,12M_R1_TO2,12M_R1_TO3,12M_R2_TO1,12M_R2_TO2,12M_R2_TO3,12M_R3_TO1,12M_R3_TO2,12M_R3_TO3,12M_R4_TO1,12M_R4_TO2,12M_R4_TO3,12M_R5_TO1,12M_R5_TO2,12M_R5_TO3
2015-02-02,0.10537472908361396,0.1321156011756319,0.16583314037995983,0.08859969458065735,0.09751691179949963,0.09002793778125796,0.04327685276016138,0.049987612693205334,0.019964166302918043,0.018504530350262286,0.027925884449938747,-0.0019875944135578846,-0.05520740331820482,-0.022603294611031107,-0.05243593431988352,0.12789122314820783,0.12986872082093207,0.15008452514143905,0.07543373020483729,0.09059592937171494,0.06725997643401205,0.040070953626697534,0.05307430875277277,0.01141439420154404,0.017095012545273996,-0.00222539396379652,-0.017917235288216204,-0.03020521737561499,-0.01316934312462264,0.03090468890053472,0.11457444074043376,0.13629790864868893,0.11981372556566144,0.0706954773793974,0.0774786250998341,0.024799659398665613,0.05564187850375202,0.06074987347765194,0.0483688936910165,0.021580223358457776,-0.001807504615021978,0.004376363006866841,0.008997057079980164,-0.017736129135698848,0.00555344901366953,0.12094168173462488,0.10626488920102996,0.10881777659055729,0.08804316712652124,0.05157832667712995,0.12333945002629336,0.04263053537455865,0.06522818431925108,0.0034631746109226548,0.0270980695203547,0.022083738343282252,-0.007637076126023323,0.008394929609089063,-0.013720624956541286,0.013700239761641947
2015-03-02,0.11350780530555202,0.09248136184250214,0.16882420528820807,0.04226928615404841,0.05014832924418104,0.0146339679807227,0.01513182304744596,-0.011433535793163413,0.002757615096188638,-0.008523215383004283,-0.023000404309055082,-0.013884209537683441,-0.05345883794896562,-0.05314961832761855,-0.08018019781863976,0.07777255550039647,0.05654736884713416,0.13617589784315243,0.0366088619446371,0.04274140476332714,0.002112482009573712,0.02381668177942323,0.013540291217732273,0.05367011928707173,-0.014350167747827018,-0.005511076254882244,-0.028410584527243026,-0.03802638596506428,-0.041243751486362244,-0.06210351994478002,0.040614855595170356,0.06312100186863905,0.12658628164534716,0.03896335132123987,0.012483376753688068,0.009561808486431992,0.020036475459437923,0.03989611928124792,0.027366394800690415,-0.006671425053398855,-0.010194886622323783,0.008381004399857572,-0.03344008860804498,-0.02593236116700476,-0.052783153218714074,0.025466961382122677,0.04369338511634081,0.08781762548159847,0.05284059638257476,0.0018634436188286487,0.034820296322606296,0.02995477640485702,0.017345750738240687,0.027375806031603528,-0.010994607548885245,0.006165428411303358,-0.03394919894211234,-0.009443163479617472,-0.005949367198779465,-0.03505386386622879
2015-04-01,0.05311629417218842,0.08808718168528461,0.08123944886479947,0.009443619659999873,0.027750403337402106,0.009042991839653841,-0.0145654101813378,-0.020647954166257008,-0.060747003911986446,-0.031718092812472926,-0.05519912733219788,-0.04427493774881661,-0.07191415471231223,-0.08984256554863781,-0.08931159506623912,0.027302867505660845,0.05137850356286242,0.06292936332762539,0.013989285490735335,0.026333873171499864,0.014065312328241153,-0.019368995604109537,-0.01661635769111904,-0.020090000656589134,-0.03121666698583402,-0.03946398532268285,-0.044614495237233175,-0.05005754217548745,-0.08204441607323935,-0.08694874764493449,0.03560730586841416,0.04618442946837005,0.07282597877623141,0.006660966002361257,0.023009697971006226,-0.0064350303060323475,-0.008672116646597899,-0.014708456326105278,0.00022764086086286058,-0.030957275930330472,-0.03153588543987656,-0.03309864611928363,-0.06402220749884631,-0.0910124733468722,-0.08159866884310535,0.03250239376276401,0.04106155565378312,0.04222123641181871,0.025197000219659767,0.034104457536256266,0.014484506620419864,-0.007170558661054709,-0.01858184886049767,-0.05224968507225334,-0.030118992303491687,-0.03133450370236387,-0.04313848442843689,-0.05143454552915387,-0.06997067417739543,-0.06539463592413534
2015-05-01,0.06574424647207058,0.042954689010153195,0.01662160920134123,-0.010907862224193715,0.004112306730471566,-0.010923194832681227,0.0050381692557590506,-0.006030478905804187,-0.011450841359994706,-0.007054518142047802,-0.03634497476838052,-0.024718424767710356,-0.05626629422799688,-0.031555623931771165,-0.07326630016391725,-0.00878549863527765,0.04288928866243996,-0.02334430355819118,0.012687317156676212,-0.012921806965671086,0.004924563824016908,-0.005715861293317733,-0.0034841565969779276,-0.024983376586659268,-0.02435736469843166,-0.01968574762646669,-0.020949277869777464,0.014322370689554581,-0.020107611853716918,-0.04371451282058871,-0.006190691762233901,0.03059222572744018,-0.02104246776751796,-0.010952320794331288,0.005913221898010936,-0.007204435908859962,-0.0007747661121397956,-0.018588465675478314,0.013176535225220616,-0.03702545214035141,0.0029952631951956025,-0.044766644814778114,0.015714730506078637,-0.0027979263542216846,-0.036449360575745174,-0.004164406961275407,0.054977071605031944,-0.03817565812090438,-0.01626410776043723,0.016798395549815954,-0.003771358960454186,-0.010724060267541255,-0.015336106444767591,-0.005872128242299864,-0.041259116775258994,-0.02247336376504905,0.00979850262445094,0.015309481356154205,-0.005366688038230602,-0.03635952661627815
2015-06-01,0.04565960276650042,0.09150813450145234,0.08833957067776799,0.02560693738736761,0.042719933714110626,0.029895446941125794,-0.005024972751382428,-0.006733538141881565,-0.0055002157989741335,-0.03459189382861191,-0.010995742924223244,-0.03097757715340207,-0.06307217218114633,-0.043049299755487096,-0.06214088942184354,0.06578846854898673,0.07427056611416887,0.053092224382867995,0.000732709130761979,0.02228399769584947,0.04896452728830389,0.0034099661938305588,0.01139286097656059,-0.015121398820598623,-0.014007598972509512,-0.0004044654755050159,-0.00679949402900127,-0.05818387234485966,-0.04811414831645783,-0.05098992419976615,0.035023817332426925,0.07917994962992765,0.04095735265486874,0.019370682857768596,-0.0019315419085619906,0.00268096713128614,0.021350664322937293,0.011583222791690702,0.019685816791386833,0.0071812454621994985,0.008341624087124449,-0.018462216771643537,-0.06241292616028074,-0.03694948264691074,-0.04570808599007851,0.030236559024689396,0.09478992570397214,0.02636953639843846,0.03011675853336002,0.005663282809881497,0.021116901396133644,-0.004874566810660275,0.007354547351211031,-0.006287017626129453,-0.002011463057477304,0.0039805949961957895,-0.0025378944140715836,-0.03833949756232882,-0.02816663559559362,-0.04835339240727935
2015-07-01,0.06111304452240762,0.057528598487944275,0.11620488029065836,0.028358019285750866,0.00461894488663342,0.056112902197109314,-0.004286539807977987,-0.014492210941107996,0.011568952024502407,-0.019900211223914457,-0.055691174738704795,-0.014929902380839332,-0.04176572344333807,-0.07297241266532623,-0.1075117981189355,0.03368031883409881,0.06001836713191856,0.09563499069577196,0.01604359606419543,0.009259810365045303,0.015081440450679646,0.0008316047546872182,-0.0017556924770446235,0.029481515742184515,0.010833930021915754,-0.0209505588644844,-0.006284801946019647,-0.0650475141799508,-0.07086680108504062,-0.09744713385997202,0.04967667693303327,0.05221065938118678,0.06828004319475095,0.011365898230172507,0.019024001794633594,0.04403883348444279,0.00485600042602644,-0.0025840535324808205,0.0006218232258845754,-0.010311376206035077,-0.011407653540743483,-0.01666433740141625,-0.05329127290442734,-0.03986002633047885,-0.08896216822456277,0.02886934141196736,0.05708187902426992,0.04408059512431978,0.009800916827078803,-0.0048471200271052875,0.02965309608566713,0.00548275143444044,0.01239041937707066,0.07713297476047934,-0.006676481110325213,0.0032656184092693754,-0.04271159289975512,-0.06146039919374746,-0.03914955614763741,-0.0677627801400292
2015-08-03,0.19767792726113997,0.1941280362525075,0.28266102035475865,0.08673341306698619,0.08668352524866052,0.09144066368476972,0.040189870457896106,0.044914349438645564,0.08238133073130362,-0.0008699450562506438,0.003879435931090152,0.022495688634725983,-0.049588109773458275,-0.06349353350582282,-0.03329238856884889,0.1676634210074119,0.1512602524907591,0.2407574212793198,0.10438592957100394,0.040100117496406656,0.06059437416185986,0.06094662771996867,0.045472330591186265,0.08341183722541883,0.010548914051423683,0.053483404343162365,0.07064033948784872,-0.02914352443528112,-0.04010721460206551,-0.005162750371395811,0.1489981673548372,0.17092746297331537,0.20445340892681277,0.053126918685382586,0.09103527357008992,0.0627920944969057,0.060932280860081796,0.06431894470218803,0.09275742337605257,0.00881183434511027,0.019592558795418234,0.0574170247212534,-0.008672751950543754,-0.026663298368277133,0.005328008778246902,0.11866362685521537,0.22856136709305738,0.21546068646374117,0.08200263549544055,0.03738291132145449,0.09393331886177407,0.054680563024009685,0.04594782478779305,0.04438664786399402,0.0449086461939411,0.006224710804206618,0.0998244567168763,-0.022840907456087935,-0.006546101935652516,-0.02221363445712814
2015-09-01,0.017552468619312436,0.0014062680452067641,-0.04528550175265129,-0.03245157766195017,-0.038242751819120575,-0.10438022246179839,-0.07538541631050213,-0.07117608157422431,-0.10101655180866816,-0.09124398526572865,-0.1258807827267063,-0.14319019034173916,-0.15572498042832755,-0.16638963214605623,-0.1843746054535013,0.011450145925174118,-0.0035921030158452484,-0.0532104589877869,-0.04455945569976819,-0.0774291456208834,-0.0699096678896838,-0.06025385241485724,-0.07575400092642158,-0.12530726905359574,-0.09209703101300418,-0.10342176055755962,-0.1308429518397365,-0.1660930442996885,-0.1546589529481487,-0.16039399731487936,-0.01729087023350012,-0.04665721234374801,-0.07946258570700873,-0.038313614526898715,-0.0441536059377677,-0.07426877541689964,-0.058305017481988144,-0.07874622598620298,-0.15537220161321982,-0.1004209191810902,-0.08569980460081855,-0.09725906320740417,-0.13790306513756365,-0.1736670411889615,-0.15463530194401698,-0.023291862192443863,-0.0715984833850223,-0.0722229314373543,-0.035396686681333736,-0.037576885098693356,-0.10627165755855852,-0.07823241272160067,-0.056643460138442375,-0.11679351527617059,-0.0689341368496699,-0.09355116498776041,-0.11574767663524024,-0.13020105556547326,-0.1700209376792762,-0.15623444422249327
2015-10-01,0.08998785683915601,0.11638064870115843,0.08351186710204403,0.03141827314101763,0.05773068612632488,0.046797030340818765,0.010859866038530409,0.024494357450282816,0.01342790198580997,0.013824561760685822,0.014009409757620574,0.03652559119820682,0.006853239614006634,-0.01690176030497863,-0.006311174427399705,0.06296444739644948,0.07412159950689974,0.06271667539217005,0.03130461127808606,0.056342379501065534,0.055116478827296714,0.025750570086750968,0.03157740844008898,0.029053049196403148,0.0038471714698247524,0.019222124781769667,0.04110987760897289,-5.9913872956310984e-05,0.020137885033094466,0.010960935611237056,0.11096037223719597,0.07187424038544563,0.04773040096378414,0.02355710237153295,0.03279120652283954,0.03050044130650098,0.02338521384572258,0.02242232421224993,0.05595760079380828,0.01102450720205688,0.03553970671567323,0.06780797759256274,-0.0022189208036474525,0.010617540120362189,0.010678271744663464,0.08478164935586144,0.07800120133202822,0.04591501367656767,0.036784824432398694,0.03544497276005351,0.08203309801072611,0.012912521051443172,0.02491357121579272,0.026250370615228776,0.012280049236019861,0.01955157102887805,0.005908707498081267,0.0019483242582533844,0.011784591806265041,0.05462199106601117
2015-11-02,0.06532399070933853,0.11591549754661475,0.14649724563548397,0.04013695370719088,0.026870823709143895,0.07447143964294821,0.02952761189549334,0.020842736432821248,0.03480903860454429,0.024801092619757003,0.01186108005792511,0.002806577648963514,-0.0033054360767239624,-0.02143648472692467,-0.030980736258585002,0.043317339621682945,0.08145720628197332,0.07504742947727772,0.04359213547529487,0.04751144733270337,0.02097642953212207,0.03102797544265973,0.03315989560928266,0.016604171781519808,0.029693193924453864,0.012670756075682263,0.05098693846087895,0.02801757724924722,-0.02016680084997567,0.04477155840511639,-0.012903140428542358,0.09203534744892908,0.04803931953224621,0.03433562184915104,0.02489829427714764,0.01755044388574797,0.039871476910831684,0.04039080010703495,0.04334691552530587,0.02879309257902693,0.014801497967226114,0.013193099251851336,0.040654104440566025,0.03372701176127173,0.04966192839293434,-0.007997189830463446,0.07186135362867783,0.057526650363299174,0.02157289737109644,0.043958606421072105,0.004770595800321515,0.031355056356220976,0.02107627423959708,0.03599248388216911,0.031048675579391324,0.04321500221122635,0.02007825482592557,0.053785440055510385,0.0742695096030487,0.02785343135357402
2015-12-01,0.1353126418398456,0.16236351747849528,0.14353153128026572,0.03009858823909867,0.016705412766296085,0.04262398512871695,0.017355082340490543,0.01980945741645186,0.037403591033071705,-0.015521911357538035,-0.010894740976907452,0.022157119837494035,-0.024436965484318517,-0.0672066576139711,-0.06079674337636114,0.0353183790190382,0.12280074378379001,0.11550191374101297,0.02223148293924867,0.03906667727790993,0.03603954662200185,0.01375488233930056,0.033897329129183355,0.017513267507815906,0.01183280335720307,0.006144923353288996,0.01279883964003626,-0.03431412410933031,-0.059357050344270336,0.011880464114875379,0.05486956095306673,0.06948659383232256,0.07738940111321703,0.033034646589681645,0.05318784839417005,0.07944999419661182,0.025110699029430972,0.00956645590376644,0.0241104208364569,0.014585153444355098,0.022130730971610914,0.013429690000008942,-0.051125247002148586,-0.04071490176154745,0.02460991684002448,0.04259843002495591,0.10833547660348553,0.059627381479932316,0.017607341378646474,0.020806612152929452,0.02194836849513271,0.015117619692255783,0.019482718747116934,0.04745187270283869,0.007742608971493761,0.011840958628104475,0.02737064446625963,0.014160875624733246,-0.03598236876406549,0.038815259914050895
2016-01-01,0.102250700520103,0.06563127408093065,0.059017114366538594,0.04333890170773228,0.046828378857411,0.032659079202479464,0.012859367725355312,0.024006758325862715,0.03333241437032366,0.0016191432666091768,0.01671175380550087,-0.014427133846165905,-0.02183830256877721,-0.024915356398021726,-0.0354999402238926,0.10200791388298436,0.07035550875378627,0.039930187477010354,0.027093123244171343,0.03804482885553288,0.03402049284192744,0.021282891900244804,0.014528312860422582,0.012465829089118011,0.006917441812429037,0.00847007405015116,-0.019980218972443467,0.017306845281098715,-0.011517076039373953,-0.02801316790093311,0.04406355314879224,0.05337462702847352,0.04365787077378893,0.059094264622498435,0.028663999291497645,0.020913829801857582,0.03547491034239686,0.03540924927381565,0.0063606321706018544,-0.01098216595870233,0.00013573721639095204,0.008076898719493821,0.031196236003066025,-0.010994120517373336,-0.023501969944348826,0.05056892162523956,0.05689424757396313,0.02700873701939569,0.05041786502501916,0.01983689780015846,0.043659779425801196,0.022545125627505658,-0.0004233156516175729,0.01056571984497772,0.025250572674425504,0.035119789481732916,0.016369584867946117,0.014408099518814178,-0.0022685689490799434,-0.03538887637013932
2016-02-01,-0.025658201800605143,-0.030522221773174023,-0.006489153953682572,-0.04177825243481624,-0.032214687758117005,-0.07026296731719299,-0.07309489092986951,-0.07277858141763896,-0.1376386816963247,-0.10011566848908039,-0.11358156349637828,-0.12672987430178542,-0.15035472606191078,-0.17138471678187023,-0.17725189535237112,-0.03378439373403727,-0.05217730247885166,-0.021423881497341198,-0.037451936436733134,-0.035916954078135076,-0.08555257314440265,-0.07915765431671462,-0.08204516719560784,-0.1080025104915755,-0.10151305509637877,-0.08270880066952557,-0.1287064166265218,-0.13863773918714184,-0.15554933790114284,-0.16613893231060278,-0.05854047856624522,-0.040477816298733434,-0.06340169149432658,-0.03180078283754812,-0.056458823056579274,-0.08600895486001403,-0.0530424040877892,-0.058704874799667225,-0.06364123239373241,-0.10985761105838901,-0.10126234500846186,-0.10842009855671501,-0.12375599337140955,-0.15587782143738785,-0.1834763497258996,-0.05036185720453294,-0.04679850860425208,-0.05933797539300755,-0.04994775172583546,-0.04137476512411877,-0.08624127704437792,-0.043533819294805064,-0.07031846421499614,-0.06197910449168047,-0.10221514400650694,-0.09168914152113622,-0.12043254445862606,-0.13945622976789032,-0.16526674537771344,-0.1739515150874545
2016-03-01,-0.003255813133482359,-0.012590396194376758,-0.030485690296863346,-0.02841786528685173,-0.03704167875752451,-0.02793732458426752,-0.0800435613312309,-0.06559999329008168,-0.0862361124228936,-0.07965617152202778,-0.11665312401027682,-0.08287464069463296,-0.11569342050959334,-0.1795348911393117,-0.1551303321954593,-0.04852706897351371,-0.046367975049499764,-0.056775477677474206,-0.020720315372489372,-0.049993795323794735,-0.09411511661745055,-0.04251050893991748,-0.0638630001042857,-0.0826353240663818,-0.08723607745910357,-0.07093536956272285,-0.08278036090109714,-0.1351719989117596,-0.12236523047791159,-0.11954063750193197,-0.04065967664634201,-0.03802766039746657,-0.0876134225523307,-0.03721602856566917,-0.07288820512449563,-0.06725184932695526,-0.06601431450351318,-0.043011648827207,-0.04849715839539733,-0.05203898048118535,-0.07567612971293756,-0.10641111075375569,-0.11720752403522672,-0.09966034697146717,-0.1270960280705802,-0.03529268029240961,-0.05217141564025986,-0.10145265437637709,-0.029890241962176368,-0.05602470751072169,-0.041235967902166874,-0.057711350547130995,-0.06345533460373007,-0.08436010039492702,-0.07759166538878955,-0.07588762259298987,-0.09297970719714962,-0.10615321199003136,-0.10319930212749427,-0.10809327734391735
2016-04-01,0.15756832188401748,0.17932906823044373,0.1409223312481421,0.10229858770462684,0.08523917726297892,0.1310689763589365,0.06972940550843659,0.08640406865061098,0.09699935121146659,0.048745280665848455,0.09842295057325283,0.13956208127855485,0.05192833000094995,0.024199421575292646,0.09956694362808655,0.14561959595713825,0.12670758188559705,0.16652953782290753,0.10029283954616561,0.11581341332078272,0.10522133623487402,0.07323366611640011,0.10709348848883944,0.08575321063790718,0.06991002407386772,0.04428606603646909,0.1415172948275825,0.07327986329137322,0.0759776280618453,0.11149354992224599,0.07863725566888492,0.1232770850089734,0.14438104740223506,0.09547457381028678,0.07098153842898003,0.12281960850069958,0.08932647775617165,0.08704636796765651,0.09272172677511575,0.06979195581455842,0.07611328029588163,0.11088657812934122,0.10230367277331996,0.10035245073883371,0.14818677297014096,0.09474049189073641,0.09431897410952941,0.15596557448780007,0.0950261665005501,0.07375901839582978,0.08418282566382589,0.08591788231063885,0.0720194837313081,0.12895428416949944,0.08567310765236268,0.07963224578713216,0.11797841939216727,0.07916596095151811,0.1310780117656331,0.14880055418138216
2016-05-02,0.09854633789937162,0.10643474882084819,0.13709651454080465,0.0711075038595567,0.0327509203496561,0.047745811176225054,0.03988275945529883,0.029854082976813943,0.04504490104390229,0.023845382975359063,0.008868932860853667,0.023837715076618516,-0.012221752388231895,-0.0061975587014549164,0.003007957053591074,0.10842964740311764,0.062185218470726444,0.10510839248055986,0.055845172147617195,0.05261508048627062,0.07166906449654992,0.03904975582524691,0.03341191996260531,0.05483594967293286,0.02051289232291896,0.037316766797575236,0.036085830053142046,-0.012418536687013574,0.0016316408896852193,-0.00259925372724664,0.0836896306902186,0.059379968001537005,0.07253527441612748,0.06036998868038284,0.08580323316514736,0.06320939227800326,0.03546955109330192,0.010334067575496068,0.08773564990289731,0.018837589813549837,0.02809040172278855,0.06310656157353174,0.0021972203059773413,0.014151997665854094,1.0871961860265383e-05,0.10795010049203696,0.07227118836198188,0.057500733520360274,0.04835335649790207,0.03944349608123988,0.07553604690881097,0.04269426812059602,0.04316143480361356,0.08024558008150204,0.022032022915306624,0.032334774885481365,0.0245798412629556,0.013867391089903784,0.027519730761394752,0.029034894683948813
